# Threads, Time taken (in seconds)
1, 0.385147
1, 0.39218
1, 0.383295
1, 0.387372
1, 0.387078
1, 0.384775
1, 0.382063
1, 0.383908
1, 0.385031
1, 0.384613
1, 0.383313
1, 0.377833
1, 0.385216
1, 0.384947
1, 0.384032
1, 0.377972
1, 0.380939
1, 0.384979
1, 0.385509
1, 0.383222
